"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
463,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,8,1,1,7,1
369,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,8,9,1,1,9
373,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,2,2,8,4
442,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,2,1,1,7,1
270,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,1,1,9,1
166,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,1,1,1,1
229,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,7,1
232,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,5,1,4
329,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,6,1,1,9,1
100,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,7,5,1,3,6
106,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,4,1,1,6
176,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,3,1,5,1
368,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,5,6,5,5,6
131,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,5,1,1,1,1
280,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,5,1,1,1,1
405,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,9,1
257,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,2,5,1,1,3
182,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,3,2,1,9
355,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,7,5,7,1,1,9
447,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,4,2,8,1,2,7
462,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,8,1,1,9,1
218,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,1,3
313,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,6,2,2,2,4
17,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,4,4
243,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,6,6,3,2,7
265,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,2,1,1,9,2
385,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,5,3,4,5
429,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3,1,1,7,1
326,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,6,1,1,5,1
102,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,3,9,2,1,1,1
393,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,3,4,2,6,2
170,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,4,5,5,2,1,7
285,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,1,1,7,1
360,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,5,6,3,4,4,6
401,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,7,1
325,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,1,8,1,1,8,2
177,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,7,7,4,2,8
399,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,3,4,1,2,7
221,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,6,1,5,7
387,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,6,8,1,1,1
423,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,7,1,1,1,1
272,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,6,1,1,7,1
321,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,5,1,1,4,4
173,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,6,6,1,1,6
260,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,1,1,5,3
396,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,3,1,3,8
460,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,1,1,1,1
439,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,1,1,7,1
167,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,1,1,1,8,1
363,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,6,1,1,1,6
437,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1,5,1,1,7,1
410,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,7,1,3,4,4
165,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,7,2,1,1,2
196,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,7,3,1,3,7
420,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,3,1,1,4,4
198,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,9,1
161,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2,1,1,8
22,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,4,1,1,5,5
2,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,2,2
3,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,4,2,1,8,2
384,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,6,2,1,3,4
214,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,5,6,4,2,6,5
306,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,8,5,1,4,5
64,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,5,1
179,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,6,2,2,6,2
417,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,5,5,7,3,6,8
263,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,2,1,6,2
319,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,9,1
30,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,6,1
184,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,1,2,7,3
331,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,8,1,1,9,1
227,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,2,1,1,3,2
46,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,1,1,1,1,9
187,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,1,9,1,1,8
29,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,3,1,1,5
217,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,5,1,1,5,1
1,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,9,1
299,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,3,1
75,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,1,1,2,3
28,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,6,8,2,1,6
332,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,8,6,8,6,3,8
88,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,1,6,2,1,7,2
330,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,6,1,1,8,1
212,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,6,4,3,2,7
348,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,1,1,6,3
130,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,4,2
356,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,7,3,2,7,3
389,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,9,6,5,1,1,9
199,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,8,1
35,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,1,1,8,3
340,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,9,1,1,8,1
236,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,1,1,7,1
73,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,1,4,1
378,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,1
247,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,3,1,1,7,1
197,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,6,1,3,6
163,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,1,1,1,1
290,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,6,1,1,3,4
68,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,6,1,1,6,2
300,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,5,2,2,5,2
295,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,9,1,1,5,1
225,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,1,5,4
298,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,1,1,3,6
322,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,3,2,1,3,7
90,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,1,6,2,1,8
6,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,1,1
450,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,6,1,1,7,1
228,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,1,1,1,1
377,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,9,1,1,9,1
452,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,5,4,4,4,4
103,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,1,6,1
284,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,6,8,3,1,6
288,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,1,6,1
207,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,4,1
175,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,2
181,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,1,8,1,1,6
77,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,1,1,1,1,1
292,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,4,2,1,6,2
430,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,7,8,1,1,7
261,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,4
344,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,4,1,1,5
281,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,6,8,1,1,9
346,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,9,1
294,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,8,1,1,6,1
208,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,1,2,2
168,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,9,9,8,1,9
159,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,9,1
337,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,5,5,1,1,7
110,0,1,4,0,0,"face_0_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,1,1,4,2
252,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,6,1,1,8,3
302,0,1,1,-3,0,"face_-3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6,3,1,1,1,6
358,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,2,2,1,9
246,0,1,32,0,4,"face_0_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,8,1,1,5,2
309,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,6,1,1,1,1
151,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,1,6,1,1,8
213,0,1,35,3,4,"face_3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,8,1,1,1,1
57,0,1,7,3,0,"face_3_0_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,4,1,1,8,2
407,0,1,29,-3,4,"face_-3_4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,6,6,6,1,1,8
139,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,3,3,5,3
248,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,1,1,3
359,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,3,1,1,7,5
166,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,6,2,5,4
97,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,7,1,1,9,1
394,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,4,3,2,5
69,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,7,5,7,2,6,7
230,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,4,5,5,3,7,5
329,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,2,1,3,3
347,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,5,2
424,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5,1,1,3,1,8
176,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,1,1,7,1
238,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,5,5,6,2,2,7
142,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,5,1,1,9,1
280,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,1,1,1,1,1
405,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,9,1,1,9,1
255,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,4,6,2,2,3,7
276,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,8,6,3,5,5
200,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,8,1,1,8,1
43,0,1,39,4,7,"aface_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,9
33,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,6,1,6,3,6,7
222,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,5,3,1,5,3
87,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,7,3,6,3,3,6
112,0,1,23,-2,3,"face_-2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,4,4
429,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,1,3,3
273,0,1,27,2,3,"face_2_3_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,8,1,1,7,1
326,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,5,1,1,9,1
113,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,1,1,6,1
170,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,5,6,3,2,7
76,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,7,4,1,4,6
188,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,1,1,4
357,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,6,1,1,5,3
285,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,5,2
401,0,1,38,4,6,"aface_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,6,1,1,3,8
177,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,9,1,1,7,1
399,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,5,1,4,7
72,0,1,41,4,9,"aface_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,7,4,1,5,6
301,0,1,40,4,8,"aface_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,1,1,2,1
453,0,1,13,2,1,"face_2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,1,1,1,1
387,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,5,5,1,4,4
20,0,1,9,-2,1,"face_-2_1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,8,5,3,7,7,6
266,0,1,17,-1,2,"face_-1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,7,3,3,5,3
253,0,1,19,1,2,"face_1_2_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,3,1,1,6,3
278,0,1,36,4,4,"aface_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,6,2,2,5,2
226,0,1,37,4,5,"aface_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,7,7,1,1,7
