"workerid","occludeUtterance","occludeWheel","utteranceID","utterance","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
47,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.34,51.45,-26.45,26.45,4,4,3,3,5,1,4,6
121,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.637,70.2,-20.2,20.2,4,5,5,3,7,1,4,8
124,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.328,57.9,2.1,2.1,5,2,2,1,2,2,6,2
112,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.017,60.9,29.1,29.1,7,2,2,7,2,1,5,1
92,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.301,57.9,2.1,2.1,5,3,3,5,3,3,5,5
138,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.177,26.4,-26.4,26.4,1,9,7,1,7,1,1,1
8,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.209,68.95,1.05,1.05,7,1,1,2,1,1,7,3
147,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.536,68.95,1.05,1.05,4,2,3,1,2,2,8,2
62,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.728,26.4,-26.4,26.4,1,9,3,8,1,1,1,9
19,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.291,47.85,32.15,32.15,9,1,1,6,4,3,9,4
133,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.874,70.2,-20.2,20.2,4,2,2,1,1,1,6,3
150,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.67,26.4,-26.4,26.4,1,3,7,4,4,1,1,7
34,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.56,70.2,-20.2,20.2,3,6,3,3,3,1,6,3
51,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.454,47.35,-7.35,7.35,6,4,1,5,2,1,7,3
71,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.399,26.4,-26.4,26.4,1,9,9,9,9,5,1,9
37,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.169,26.4,-26.4,26.4,1,7,7,7,9,3,1,8
94,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.132,60.9,29.1,29.1,9,1,1,7,1,1,8,1
128,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.914,26.4,-26.4,26.4,1,3,5,2,1,1,6,9
77,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.219,47.85,32.15,32.15,9,1,1,7,1,1,7,1
31,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.147,57.9,2.1,2.1,6,2,2,6,2,2,6,2
85,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.258,51.45,-26.45,26.45,2,6,6,3,5,1,3,8
99,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.369,41.5,28.5,28.5,9,1,1,9,1,5,9,1
113,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.151,60.9,29.1,29.1,9,1,1,8,1,1,9,1
104,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.724,57.9,2.1,2.1,5,3,6,6,4,4,4,7
49,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.203,57.9,2.1,2.1,7,2,2,7,2,2,8,2
73,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.063,51.45,-26.45,26.45,5,1,1,7,1,1,4,6
23,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.486,60.9,29.1,29.1,9,1,1,8,1,1,8,1
101,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.57,51.45,-26.45,26.45,4,2,1,1,2,1,2,3
41,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.974,26.4,-26.4,26.4,1,3,4,3,1,1,1,6
56,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.736,60.9,29.1,29.1,9,1,1,6,1,1,9,1
46,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.128,47.35,-7.35,7.35,5,3,4,1,1,1,1,6
118,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.812,41.5,28.5,28.5,9,1,1,9,1,1,9,1
89,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.995,26.4,-26.4,26.4,1,9,7,6,7,1,1,9
139,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.994,51.45,-26.45,26.45,3,6,5,5,3,2,5,6
50,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.898,47.35,-7.35,7.35,8,1,1,5,1,1,8,2
131,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.976,68.95,1.05,1.05,6,3,3,5,2,1,7,3
6,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.451,70.2,-20.2,20.2,4,5,1,4,2,1,4,2
145,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.495,51.45,-26.45,26.45,5,5,2,5,5,1,2,3
36,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.532,60.5,-10.5,10.5,6,3,1,4,2,1,7,6
102,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.37,51.45,-26.45,26.45,1,2,3,3,3,1,3,5
122,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.337,47.35,-7.35,7.35,1,7,9,3,9,5,1,7
84,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.634,41.5,28.5,28.5,8,3,8,8,2,2,8,1
2,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.907,47.35,-7.35,7.35,9,1,1,6,1,1,6,1
5,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.552,41.5,28.5,28.5,9,1,1,8,1,1,7,1
64,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.8,47.85,32.15,32.15,8,1,1,9,1,1,9,1
103,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.057,51.45,-26.45,26.45,1,4,2,1,2,1,1,7
137,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.065,70.2,-20.2,20.2,4,3,4,5,5,1,4,6
3,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.663,26.4,-26.4,26.4,1,8,5,4,3,1,1,9
12,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.212,68.95,1.05,1.05,7,2,1,6,1,1,3,3
126,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.557,60.9,29.1,29.1,9,1,1,6,1,1,9,1
109,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.191,41.5,28.5,28.5,8,2,2,6,2,1,9,1
47,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.439,60.5,-10.5,10.5,6,4,2,3,2,1,6,5
27,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.239,51.45,-26.45,26.45,5,1,1,2,1,1,3,3
78,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.605,26.4,-26.4,26.4,1,9,7,5,6,5,4,9
149,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.443,51.45,-26.45,26.45,2,4,3,5,7,1,1,9
8,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.49,47.85,32.15,32.15,9,1,1,5,1,1,9,1
110,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.836,68.95,1.05,1.05,7,2,2,6,2,1,5,3
147,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.168,60.9,29.1,29.1,9,1,1,4,1,1,7,1
83,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.752,47.35,-7.35,7.35,6,1,1,4,1,1,4,2
33,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.635,47.35,-7.35,7.35,5,3,4,4,1,1,2,3
70,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.075,47.35,-7.35,7.35,7,2,1,4,1,1,1,7
129,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.047,47.35,-7.35,7.35,7,2,1,8,1,1,6,4
115,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.35,70.2,-20.2,20.2,8,1,1,6,1,1,8,1
22,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.029,26.4,-26.4,26.4,1,9,6,5,4,1,1,9
10,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.942,26.4,-26.4,26.4,1,8,4,1,8,1,1,7
148,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.98,60.5,-10.5,10.5,3,6,5,3,7,3,6,5
29,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.83,68.95,1.05,1.05,9,1,1,9,1,1,6,1
106,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.437,47.35,-7.35,7.35,7,1,1,4,1,1,6,2
24,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.909,47.85,32.15,32.15,9,1,1,8,1,1,9,1
71,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.364,51.45,-26.45,26.45,9,6,3,5,7,2,5,6
37,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.747,51.45,-26.45,26.45,7,7,4,6,5,2,1,5
44,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.406,60.5,-10.5,10.5,6,1,1,5,1,1,4,1
94,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.576,70.2,-20.2,20.2,7,3,1,9,1,1,3,7
77,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.713,26.4,-26.4,26.4,1,3,3,2,3,1,1,6
79,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.826,60.5,-10.5,10.5,6,2,1,5,1,1,6,3
97,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.117,47.85,32.15,32.15,9,1,1,9,1,1,9,1
23,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.324,57.9,2.1,2.1,7,1,1,6,1,1,7,2
114,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.31,47.85,32.15,32.15,9,1,1,8,1,1,9,1
127,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.149,70.2,-20.2,20.2,5,3,2,4,3,1,4,5
41,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.515,51.45,-26.45,26.45,4,4,3,3,1,1,1,5
69,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.414,68.95,1.05,1.05,7,1,1,2,1,1,7,2
74,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.852,26.4,-26.4,26.4,1,9,5,9,9,1,7,9
54,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.741,51.45,-26.45,26.45,3,5,5,3,3,1,6,6
45,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.21,47.85,32.15,32.15,9,1,1,4,1,1,7,1
117,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.321,60.5,-10.5,10.5,5,4,1,5,1,1,5,7
135,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.43,60.5,-10.5,10.5,8,1,1,4,3,1,7,1
52,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.217,47.85,32.15,32.15,9,1,1,7,1,1,9,1
118,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.103,26.4,-26.4,26.4,1,9,9,3,9,1,1,9
4,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.362,68.95,1.05,1.05,6,1,1,6,1,1,6,1
42,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.483,68.95,1.05,1.05,9,1,1,9,1,1,9,1
18,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.14,51.45,-26.45,26.45,4,2,1,3,6,2,4,8
36,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.326,57.9,2.1,2.1,6,2,1,4,2,1,7,3
116,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.019,26.4,-26.4,26.4,1,7,7,5,6,6,4,7
20,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.365,51.45,-26.45,26.45,3,4,3,4,4,2,3,6
130,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.865,57.9,2.1,2.1,7,3,3,6,2,1,7,3
2,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.787,26.4,-26.4,26.4,7,1,1,7,1,1,6,1
35,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.557,70.2,-20.2,20.2,6,2,1,6,1,1,6,6
9,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.284,41.5,28.5,28.5,8,1,1,6,1,1,8,1
64,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.99,26.4,-26.4,26.4,1,9,9,8,8,1,1,9
3,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.926,51.45,-26.45,26.45,5,5,4,5,3,1,1,5
12,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.946,60.9,29.1,29.1,9,1,1,7,1,1,1,1
26,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.725,68.95,1.05,1.05,9,1,1,9,1,4,9,1
76,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.103,47.35,-7.35,7.35,6,2,1,2,2,1,6,5
126,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.055,70.2,-20.2,20.2,5,3,2,5,4,1,6,6
68,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.963,57.9,2.1,2.1,7,2,1,6,1,1,7,3
93,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.861,41.5,28.5,28.5,8,1,1,7,1,1,8,1
144,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.338,68.95,1.05,1.05,8,1,1,8,1,1,7,3
78,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.974,70.2,-20.2,20.2,6,3,2,7,2,2,2,3
149,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.599,41.5,28.5,28.5,8,1,1,4,1,1,7,1
1,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.722,26.4,-26.4,26.4,1,6,8,7,7,1,1,9
138,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.677,60.5,-10.5,10.5,7,2,2,3,1,1,6,1
140,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.968,51.45,-26.45,26.45,4,6,7,3,6,1,2,8
133,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.178,47.85,32.15,32.15,9,1,1,9,1,1,6,1
33,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.062,68.95,1.05,1.05,5,2,3,3,1,1,3,3
29,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.968,70.2,-20.2,20.2,6,2,1,7,1,1,5,3
120,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.546,57.9,2.1,2.1,3,1,1,1,2,1,1,1
106,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.022,26.4,-26.4,26.4,1,6,2,1,3,2,1,9
24,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.4,26.4,-26.4,26.4,1,7,5,5,5,1,2,8
71,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.843,57.9,2.1,2.1,9,4,1,4,4,2,5,6
44,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.102,68.95,1.05,1.05,7,1,1,4,1,1,4,1
94,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.714,68.95,1.05,1.05,7,2,1,2,1,1,5,2
107,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.118,51.45,-26.45,26.45,1,9,8,2,8,1,1,9
55,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.041,57.9,2.1,2.1,9,1,1,8,1,1,8,1
104,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.656,47.85,32.15,32.15,4,7,6,5,6,6,4,4
108,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.608,70.2,-20.2,20.2,6,3,1,1,2,1,6,3
49,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.815,26.4,-26.4,26.4,1,7,7,5,7,6,1,9
23,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.836,70.2,-20.2,20.2,4,2,1,6,4,2,6,6
32,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.932,57.9,2.1,2.1,6,3,1,6,1,1,5,4
14,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.636,41.5,28.5,28.5,5,9,8,4,6,9,1,5
81,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.044,47.35,-7.35,7.35,7,3,1,2,1,1,4,3
45,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.944,57.9,2.1,2.1,5,3,1,2,1,2,5,4
117,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.938,51.45,-26.45,26.45,3,6,2,1,2,1,1,9
48,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.495,60.5,-10.5,10.5,8,1,1,9,1,1,9,3
63,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.945,47.85,32.15,32.15,9,1,1,9,1,1,9,1
4,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.033,60.9,29.1,29.1,9,1,1,7,1,1,8,1
6,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.485,47.85,32.15,32.15,9,1,1,9,1,1,9,1
36,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.671,26.4,-26.4,26.4,1,8,2,5,5,1,1,9
39,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.89,47.35,-7.35,7.35,6,2,1,3,1,1,3,3
125,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.197,60.9,29.1,29.1,9,2,2,6,1,1,8,2
84,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.015,57.9,2.1,2.1,4,3,3,3,5,5,5,5
130,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.674,70.2,-20.2,20.2,3,7,8,7,7,2,6,8
75,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.798,26.4,-26.4,26.4,1,8,7,5,6,1,1,8
2,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.417,51.45,-26.45,26.45,9,1,1,7,1,1,6,1
35,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.497,26.4,-26.4,26.4,1,8,3,8,1,1,2,9
9,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.276,70.2,-20.2,20.2,3,5,4,6,4,1,3,7
5,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.383,60.9,29.1,29.1,9,1,1,9,1,1,8,1
60,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.748,60.9,29.1,29.1,9,1,1,6,1,1,8,1
61,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.094,60.5,-10.5,10.5,6,1,1,4,1,1,6,1
100,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.412,70.2,-20.2,20.2,4,1,1,3,2,1,4,2
12,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.594,70.2,-20.2,20.2,3,7,2,7,1,1,3,7
26,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.508,26.4,-26.4,26.4,1,9,9,9,9,7,1,9
25,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.461,60.5,-10.5,10.5,6,2,2,5,2,2,8,2
126,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.193,47.35,-7.35,7.35,7,2,1,3,2,1,7,3
47,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.742,26.4,-26.4,26.4,2,5,5,4,5,1,2,7
43,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.328,57.9,2.1,2.1,9,8,7,7,5,6,7,6
59,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.406,51.45,-26.45,26.45,2,6,4,5,2,1,2,7
144,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.535,47.85,32.15,32.15,9,1,1,9,1,1,9,1
78,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.306,60.5,-10.5,10.5,7,2,1,7,2,2,1,3
124,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.144,51.45,-26.45,26.45,3,4,5,4,4,1,5,5
105,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.497,47.35,-7.35,7.35,6,2,1,5,1,1,5,3
112,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.152,26.4,-26.4,26.4,2,8,8,6,8,5,2,8
1,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.994,60.9,29.1,29.1,9,1,1,7,1,1,9,1
92,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.699,47.35,-7.35,7.35,5,2,2,5,2,2,5,3
8,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.792,51.45,-26.45,26.45,1,4,5,4,3,1,1,9
110,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.236,41.5,28.5,28.5,9,1,1,8,1,1,9,1
140,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.308,47.35,-7.35,7.35,5,4,3,6,4,1,7,4
83,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.742,26.4,-26.4,26.4,1,7,5,3,7,1,1,7
133,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.572,47.35,-7.35,7.35,7,2,1,6,1,1,9,1
33,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.845,41.5,28.5,28.5,9,1,1,7,1,1,2,1
150,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.704,47.85,32.15,32.15,7,1,1,6,1,1,5,1
129,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.704,60.9,29.1,29.1,9,1,1,9,1,1,9,1
10,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.429,70.2,-20.2,20.2,3,7,3,6,7,1,1,8
40,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.366,47.85,32.15,32.15,9,1,1,9,1,1,9,1
148,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.738,47.85,32.15,32.15,8,6,5,5,5,7,4,5
51,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.437,57.9,2.1,2.1,6,3,1,7,1,1,7,3
7,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.365,26.4,-26.4,26.4,1,4,3,4,3,1,1,8
24,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.493,47.35,-7.35,7.35,5,4,1,5,2,1,5,7
146,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.913,60.9,29.1,29.1,8,2,2,8,2,2,7,2
71,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.446,41.5,28.5,28.5,9,1,1,9,1,1,9,1
94,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.028,41.5,28.5,28.5,9,1,1,9,1,1,8,1
128,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.617,70.2,-20.2,20.2,5,2,1,4,1,1,1,3
65,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.695,26.4,-26.4,26.4,1,9,9,9,9,9,9,9
53,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.941,26.4,-26.4,26.4,1,8,4,5,2,1,2,1
99,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.753,57.9,2.1,2.1,6,4,4,8,4,4,5,7
113,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.46,70.2,-20.2,20.2,7,1,1,5,1,1,6,1
23,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.504,51.45,-26.45,26.45,4,3,1,5,1,1,5,6
127,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.412,41.5,28.5,28.5,9,1,1,6,1,1,9,1
41,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.891,60.5,-10.5,10.5,4,2,2,3,1,1,1,4
21,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.176,51.45,-26.45,26.45,3,5,2,1,4,1,5,9
54,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.409,41.5,28.5,28.5,6,1,1,4,1,1,1,1
32,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.602,26.4,-26.4,26.4,1,9,6,7,4,1,1,9
135,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.879,68.95,1.05,1.05,8,1,1,3,1,1,8,1
48,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.779,41.5,28.5,28.5,9,1,1,9,1,1,9,1
131,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.297,47.35,-7.35,7.35,4,3,2,3,2,1,6,3
145,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.987,41.5,28.5,28.5,6,1,1,8,1,1,7,1
57,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.21,70.2,-20.2,20.2,5,2,2,3,1,1,5,4
